repo_name,language,package_name,package_version,package_with_version,file_last_modified,file_path,org_name,dependency_type
sentra-typemodels,javascript,@types/node,^20.9.2,@types/node@^20.9.2,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,@types/supertest,^2.0.12,@types/supertest@^2.0.12,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,@typescript-eslint/eslint-plugin,^6.0.0,@typescript-eslint/eslint-plugin@^6.0.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,@typescript-eslint/parser,^6.0.0,@typescript-eslint/parser@^6.0.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,depcheck,^1.4.7,depcheck@^1.4.7,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,eslint,^8.42.0,eslint@^8.42.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,eslint-config-prettier,^9.0.0,eslint-config-prettier@^9.0.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,jest,^29.7.0,jest@^29.7.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,prettier,^3.0.0,prettier@^3.0.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,source-map-support,^0.5.21,source-map-support@^0.5.21,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,ts-jest,^29.2.2,ts-jest@^29.2.2,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,ts-loader,^9.4.3,ts-loader@^9.4.3,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,ts-node,^10.9.1,ts-node@^10.9.1,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,tsconfig-paths,^4.2.0,tsconfig-paths@^4.2.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,typescript,^5.1.3,typescript@^5.1.3,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,bump,^0.2.5,bump@^0.2.5,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-typemodels,javascript,version-bump-prompt,^6.1.0,version-bump-prompt@^6.1.0,2025-03-06T02:10:18.590424,package.json,sentraio,dev
sentra-dagster-ext-scheduler,python,python,^3.9,python==^3.9,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,alembic,^1.7.6,alembic==^1.7.6,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,aiohttp,^3.8.3,aiohttp==^3.8.3,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,ddtrace,^2.0.0,ddtrace==^2.0.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,fastapi,^0.104.0,fastapi==^0.104.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,pydantic-settings,^2.1.0,pydantic-settings==^2.1.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,normal
sentra-dagster-ext-scheduler,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,mypy,^1.7.0,mypy==^1.7.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,isort,^5.10.1,isort==^5.10.1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,Faker,^13.3.0,Faker==^13.3.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,pytest-asyncio,^0.21.1,pytest-asyncio==^0.21.1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,types-redis,^4.6.0.7,types-redis==^4.6.0.7,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,diff-cover,^7.7.0,diff-cover==^7.7.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,pytest-cov,^4.1.0,pytest-cov==^4.1.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,flake8,^6.1.0,flake8==^6.1.0,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-dagster-ext-scheduler,python,deepdiff,^7.0.1,deepdiff==^7.0.1,2025-03-06T02:10:45.641363,pyproject.toml,sentraio,dev
sentra-scan-state-manager-retry-service,python,python,^3.11,python==^3.11,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,backoff,^2.2.1,backoff==^2.2.1,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,loguru,^0.7.0,loguru==^0.7.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,redis,>=4.2.0rc1,redis==>=4.2.0rc1,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,gunicorn,^21.2.0,gunicorn==^21.2.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,ddtrace,^2.0.0,ddtrace==^2.0.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,tenacity,^8.2.3,tenacity==^8.2.3,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,fastapi,^0.104.0,fastapi==^0.104.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,motor,^3.6.0,motor==^3.6.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,cachetools,^5.3.2,cachetools==^5.3.2,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,pydantic-settings,^2.0.3,pydantic-settings==^2.0.3,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,types-cachetools,^5.3.0.7,types-cachetools==^5.3.0.7,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,normal
sentra-scan-state-manager-retry-service,python,pytest,^7.0.1,pytest==^7.0.1,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,dev
sentra-scan-state-manager-retry-service,python,black,^22.1.0,black==^22.1.0,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,dev
sentra-scan-state-manager-retry-service,python,mypy,^1.6.1,mypy==^1.6.1,2025-03-06T02:09:30.525497,pyproject.toml,sentraio,dev
